topic	word	pos	meaning_zh	chunk	chunk_zh	source_url	source_note	usage_note
科学研究与证据	measure	v.	测量	measure changes in temperature	测量温度变化	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	estimate	v.	估算	estimate the size of the population	估算人口规模	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	verify	v.	核实；检验是否真实准确	verify the results independently	独立核验结果	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	replicate	v.	重复进行以检验结果	replicate an earlier experiment	重复先前的实验	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；相关扩展词，未在本地 Oxford 核心索引中匹配。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	correlation	n.	两个变量之间的相关关系	a correlation between age and income	年龄与收入之间的相关关系	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	相关关系本身不能证明因果关系；两词表达的概念不同。
科学研究与证据	causation	n.	导致某事发生的因果关系	establish causation	确立因果关系	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；相关扩展词，未在本地 Oxford 核心索引中匹配。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	bias	n.	系统性偏差；偏见	reduce selection bias	减少选择偏差	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	valid	adj.	有根据的；符合要求而有效的	a valid conclusion	有根据的结论	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	precise	adj.	精确的；细节明确的	a precise measurement	精确的测量	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	consistent	adj.	前后一致的；相符的	consistent with previous findings	与先前发现相符	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	uncertainty	n.	不确定性	acknowledge the uncertainty	承认其中的不确定性	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	peer review	n.	同行评审	undergo peer review	接受同行评审	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；相关扩展词，未在本地 Oxford 核心索引中匹配。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	law	n.	法律；法律体系	obey the law	遵守法律	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	legal	adj.	与法律有关的；合法的	seek legal advice	寻求法律意见	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	illegal	adj.	法律禁止的	illegal activity	违法活动	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	legislation	n.	法律法规的总称；立法	introduce new legislation	提出新法规	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	通常不可数；一项法律可用 a law。
法律、权利与责任	regulation	n.	规章；管理规定	comply with safety regulations	遵守安全规定	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	right	n.	受承认或保护的权利	the right to privacy	隐私权	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	duty	n.	职责；应尽的义务	a duty to protect confidential information	保护机密信息的义务	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	liability	n.	法律责任；也可指债务	accept liability for the damage	承担损害责任	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；相关扩展词，未在本地 Oxford 核心索引中匹配。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	contract	n.	有约束力的合同	sign a written contract	签订书面合同	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	consent	n.	同意；许可	obtain written consent	取得书面同意	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	dispute	n.	争议；纠纷	settle a dispute peacefully	和平解决争端	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	claim	n.	索赔或其他正式要求	make a claim for compensation	提出赔偿要求	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	compensation	n.	赔偿；补偿	receive compensation for a loss	因损失获得赔偿	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	court	n.	法院；法庭	appear in court	出庭	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	judge	n.	法官	the judge's decision	法官的裁决	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	lawyer	n.	律师	consult a lawyer	咨询律师	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	witness	n.	目击者；作证的人	a witness to the accident	事故的目击者	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
法律、权利与责任	trial	n.	审判；另有试验义	a fair trial	公正的审判	https://www.oxfordlearnersdictionaries.com/us/topic/category/politics-and-society	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
